PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,SCRAPED_DATE,ACTIVE_LISTING_RATE,MIN_ACTIVE_LISTINGS,MAX_ACTIVE_LISTINGS,MEDIAN_ACTIVELISTINGS,AVERAGE_ACTIVELISTINGS,NUMBER_OF_DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATING,PERCENTAGE_CHANGE_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_INACTIVE_LISTINGS,NUMBER_OF_STAYS,AVG_ESTIMATED_REVENUE
Private room in apartment,Private room,1,2021-01-01,99.925100,14,14568,55.000,73.540619,1591,7.793800,77.165367,-1.922500,27.193000,3899477,1424.323092
Private room in apartment,Private room,1,2021-02-01,99.929600,0,14568,55.000,75.907954,1820,8.351600,77.454935,881.257800,822.069000,38350356,1482.739624
Private room in apartment,Private room,1,2021-03-01,99.929600,0,14568,55.000,75.907954,1820,8.351600,77.454935,0.000000,0.000000,38350356,1482.739624
Private room in apartment,Private room,1,2021-04-01,99.929600,0,14568,55.000,75.907954,1820,8.351600,77.454935,0.000000,0.000000,38350356,1482.739624
Private room in apartment,Private room,2,2020-05-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,221.255200,583.320900,141230922,1980.551798
Private room in apartment,Private room,2,2020-06-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2020-07-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2020-08-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2020-09-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2020-10-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2020-11-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2020-12-01,99.846300,13,13248,69.000,100.628050,4019,9.554600,77.058561,-89.941100,-89.667300,14360633,2036.821378
Private room in apartment,Private room,2,2021-01-01,99.845000,13,12902,69.000,92.258471,3984,9.412700,76.843621,0.195000,1.059300,14350179,1965.184309
Private room in apartment,Private room,2,2021-02-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,892.212000,857.652000,141230922,1980.551798
Private room in apartment,Private room,2,2021-03-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,2,2021-04-01,99.850400,4,14004,70.000,93.789056,4631,9.976200,76.861594,0.000000,0.000000,141230922,1980.551798
Private room in apartment,Private room,3,2020-05-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,-95.440700,-100.000000,5504654,3964.849731
Private room in apartment,Private room,3,2020-06-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2020-07-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2020-08-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2020-09-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2020-10-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2020-11-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2020-12-01,100.000000,28,15000,68.000,116.937677,140,12.857100,74.276670,-89.566300,,569547,2705.206481
Private room in apartment,Private room,3,2021-01-01,100.000000,28,15000,68.000,107.691570,144,12.500000,75.530770,-5.091300,,541317,2455.675698
Private room in apartment,Private room,3,2021-02-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,909.850000,,5504654,3964.849731
Private room in apartment,Private room,3,2021-03-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,3,2021-04-01,100.000000,0,15000,69.000,158.531585,177,12.994400,75.234227,0.000000,,5504654,3964.849731
Private room in apartment,Private room,4,2020-05-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,-67.836200,,2241336,3002.561160
Private room in apartment,Private room,4,2020-06-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2020-07-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2020-08-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2020-09-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2020-10-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2020-11-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2020-12-01,99.308400,45,5000,89.000,124.717062,89,13.483100,77.247962,-90.044600,-91.506800,220618,2966.507469
Private room in apartment,Private room,4,2021-01-01,99.253200,45,5000,89.000,119.182855,91,13.186800,77.182252,-1.471400,6.451600,231023,3019.338121
Private room in apartment,Private room,4,2021-02-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,919.482400,1006.060600,2241336,3002.561160
Private room in apartment,Private room,4,2021-03-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,4,2021-04-01,99.190300,31,5000,89.000,123.875756,119,12.605000,77.291766,0.000000,0.000000,2241336,3002.561160
Private room in apartment,Private room,5,2020-05-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,-66.421400,-100.000000,552124,2173.496254
Private room in apartment,Private room,5,2020-06-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2020-07-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2020-08-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2020-09-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2020-10-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2020-11-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2020-12-01,100.000000,55,380,85.000,127.023741,14,21.428600,74.331762,-89.620000,,57760,2018.405839
Private room in apartment,Private room,5,2021-01-01,100.000000,55,380,85.000,127.185872,15,20.000000,73.448854,-1.443700,,55963,2031.717773
Private room in apartment,Private room,5,2021-02-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,877.506500,,552124,2173.496254
Private room in apartment,Private room,5,2021-03-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,5,2021-04-01,100.000000,55,380,86.000,128.520031,14,21.428600,73.877537,0.000000,,552124,2173.496254
Private room in apartment,Private room,6,2020-05-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,-45.476000,,239353,1566.031882
Private room in apartment,Private room,6,2020-06-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2020-07-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2020-08-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2020-09-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2020-10-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2020-11-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2020-12-01,99.769300,46,280,148.000,120.255491,9,22.222200,73.604217,-89.433800,-84.615400,24609,1532.317919
Private room in apartment,Private room,6,2021-01-01,99.761800,46,280,123.000,107.841194,8,25.000000,72.224845,-3.179200,0.000000,26051,1590.465672
Private room in apartment,Private room,6,2021-02-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,877.492500,550.000000,239353,1566.031882
Private room in apartment,Private room,6,2021-03-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,6,2021-04-01,99.841500,45,280,100.000,103.252245,9,22.222200,72.547136,0.000000,0.000000,239353,1566.031882
Private room in apartment,Private room,8,2020-05-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,-84.779800,-100.000000,60028,1129.542536
Private room in apartment,Private room,8,2020-06-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,0.000000,,60028,1129.542536
Private room in apartment,Private room,8,2020-07-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,0.000000,,60028,1129.542536
Private room in apartment,Private room,8,2020-08-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,0.000000,,60028,1129.542536
Private room in apartment,Private room,8,2020-09-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,0.000000,,60028,1129.542536
Private room in apartment,Private room,8,2020-10-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,0.000000,,60028,1129.542536
Private room in apartment,Private room,8,2020-11-01,100.000000,45,300,46.000,71.624398,2,50.000000,72.989353,0.000000,,60028,1129.542536
Private room in apartment,Private room,8,2020-12-01,100.000000,46,251,46.000,87.000000,2,50.000000,71.462963,-88.964700,,6655,1154.200000
Private room in apartment,Private room,8,2021-01-01,100.000000,46,300,46.000,93.800738,2,50.000000,71.665414,-1.454500,,6651,1176.752768
